method,protocol,rmse,rmse_sd,pearson,pearson_sd,r2,r2_sd,spearman_unc_err,picp,mpiw
evi2,P2,0.16870000000000002,0.0014159802258506323,0.48331999999999997,0.003318433365309607,0.16152,0.01393169049326032,-0.022299999999999997,0.8538,0.38734
